date,EUR,GBP,AUD,NZD,JPY,CAD,CHF,SEK,NOK
2017-10-31,1.1652703285217285,1.3212482929229736,0.7697636485099792,0.6882407069206238,0.00884987061979613,0.7797696239650419,1.0053080444220952,0.11978329305814454,0.12271158314555394
2017-11-30,1.18519926071167,1.3417235612869263,0.7566586136817932,0.688477635383606,0.008928412080222197,0.7774840334445904,1.0157956398303982,0.11949344377822166,0.1212079878886336
2017-12-31,1.1941723823547363,1.344085931777954,0.7794293165206909,0.7093405723571777,0.008859357696566999,0.795829880449173,1.0217635825297182,0.12127503856000696,0.12123518893166531
2018-01-31,1.2409565448760986,1.4155884981155396,0.8101101517677307,0.7339880466461182,0.009196924357416203,0.8106289446807105,1.069987929706837,0.1268156851590082,0.12956221154882158
2018-02-28,1.2230321168899536,1.3906078338623047,0.7793624997138977,0.7235209345817566,0.009308733236883441,0.783017919524324,1.0645545648098338,0.12157907539814407,0.12706480489725705
2018-03-31,1.2302846908569336,1.4029377698898315,0.768580436706543,0.7229194045066833,0.009391523539533613,0.775975798858118,1.0460251369504043,0.11969310560607123,0.1275754285998635
2018-04-30,1.2122827768325806,1.37710702419281,0.7575184106826782,0.7084109783172607,0.009166070907955856,0.7788283234168663,1.0120330672435047,0.11534224464049432,0.12549633884834904
2018-05-31,1.1667250394821167,1.328356385231018,0.7571169137954712,0.698460578918457,0.009198616698501428,0.7756086718377561,1.011551934748294,0.11348200545020465,0.12218814305079524
2018-06-30,1.1562966108322144,1.3075141906738281,0.7346459031105042,0.6752604842185974,0.009050920473612726,0.7544208845402414,1.0024158167074282,0.11072566144415924,0.12209311938409446
2018-07-31,1.1707408428192139,1.3135426044464111,0.7407297492027283,0.6823609471321106,0.009009495741261843,0.7675774903810424,1.0120637751827326,0.11424967754180843,0.12297627216681621
2018-08-31,1.1664663553237915,1.301100730895996,0.7261636853218079,0.6648715138435364,0.009009090127398976,0.7700660273660235,1.0324179493060206,0.1096693194573263,0.11980754487172895
2018-09-30,1.1637378931045532,1.3078734874725342,0.7205129861831665,0.661808967590332,0.008821687060154884,0.767082932315873,1.0235624370538865,0.11296958434946518,0.12261514171458854
2018-10-31,1.1346358060836792,1.2708903551101685,0.7099247574806213,0.6559011340141296,0.008845486879698355,0.7625438137753536,0.9950248803429337,0.10905957830440613,0.11895698901919953
2018-11-30,1.1392766237258911,1.2784454822540283,0.7321876883506775,0.686582088470459,0.008817486597887239,0.7532956766674057,1.0041169041086986,0.11032656505854775,0.11723205277732064
2018-12-31,1.1439945697784424,1.269357681274414,0.7044734358787537,0.6707717776298523,0.009063717786674858,0.7341065805592073,1.016673423394762,0.1113573385432967,0.11484351965877793
2019-01-31,1.1487650871276855,1.3117163181304932,0.7254682779312134,0.6899882555007935,0.009175911161005626,0.7609770789052812,1.0065425322189054,0.11071745412025968,0.11880012526075219
2019-02-28,1.1380189657211304,1.3318239450454712,0.7148473858833313,0.6853587031364441,0.009020223380458641,0.7607455455219431,0.9995002860784753,0.10795021163811452,0.11705626777764382
2019-03-31,1.1230024099349976,1.30565345287323,0.7083156108856201,0.6781821846961975,0.009038567483044583,0.7445739158838024,1.005196855356689,0.10769479791203293,0.11582386107887878
2019-04-30,1.1185182332992554,1.2932428121566772,0.7055171132087708,0.6670224070549011,0.008954395108311891,0.743234732807519,0.9810654524853962,0.1051516987863355,0.11556698442620439
2019-05-31,1.1131147146224976,1.2609704732894897,0.6906077861785889,0.6506688594818115,0.009144361854744374,0.739377029217202,0.9931473302102211,0.10488722015097063,0.11395297305503654
2019-06-30,1.1372941732406616,1.267748475074768,0.7003781795501709,0.6701918840408325,0.009281000721183718,0.7636910698410776,1.0239082582200276,0.10789814823770899,0.11753643113071716
2019-07-31,1.1157974004745483,1.2161602973937988,0.6875215172767639,0.6617783308029175,0.009211326547120133,0.7605951071202609,1.0104071743345788,0.10455581010969936,0.11423649631283082
2019-08-31,1.1061947345733643,1.218650221824646,0.673582136631012,0.6317797899246216,0.009395140520686554,0.7529553689958899,1.0144045158770372,0.10232723174789178,0.10997881868130427
2019-09-30,1.0942714214324951,1.2293167114257812,0.6760868430137634,0.6286382675170898,0.00926406282644951,0.7555723248188689,1.0091835907910371,0.10222230887714714,0.11026817252873652
2019-10-31,1.1154489517211914,1.290172815322876,0.6897883415222168,0.6409598588943481,0.009192105695750503,0.7595667415010842,1.011009904961351,0.10369023460081708,0.10900691553787453
2019-11-30,1.101176142692566,1.29128897190094,0.6769000291824341,0.6420091986656189,0.009131419301311826,0.7530290435572567,1.0016427158908687,0.10472849071664452,0.10912384018142904
2019-12-31,1.120229721069336,1.3113033771514893,0.7001398801803589,0.6734777688980103,0.009185013638909946,0.76566163366732,1.0323859302691571,0.10701276212016668,0.1134278081894675
