date,longs,shorts,carry_gross,carry_net,turnover,bm_gross,bm_net,exposure,cond_gross,cond_cost,cond_net
2008-04-30,"BRL,COP,RON,TRY,ZAR","CAD,CHF,ILS,JPY,THB",0.0291381944841064,0.0290981944841064,0.1,0.0061912406653039,0.0061912406653039,1.0,0.0291381944841064,3.999999999999837e-05,0.0290981944841064
2008-05-31,"BRL,COP,RON,TRY,ZAR","CAD,CHF,ILS,JPY,THB",0.0085072953785604,0.0085072953785604,0.0,9.291770196530268e-05,9.291770196530268e-05,1.0,0.0085072953785604,0.0,0.0085072953785604
2008-06-30,"BRL,COP,RON,TRY,ZAR","CAD,CHF,ILS,JPY,THB",0.0003470390819102,0.0003470390819102,0.0,-0.007422048566719,-0.007422048566719,0.0,0.0,0.0,0.0
2008-07-31,"BRL,COP,RON,TRY,ZAR","CAD,CHF,CZK,JPY,THB",0.0356111364386271,0.0355711364386271,0.1,0.0098630639092124,0.0098630639092124,1.0,0.0356111364386271,3.999999999999837e-05,0.0355711364386271
2008-08-31,"BRL,COP,RON,TRY,ZAR","CAD,CHF,CZK,JPY,THB",0.0001318227916647,0.0001318227916647,0.0,-0.0485935507186735,-0.0485935507186735,0.0,0.0,0.0,0.0
2008-09-30,"BRL,COP,RON,TRY,ZAR","CAD,CHF,CZK,JPY,THB",-0.0466485122480805,-0.0466485122480805,0.0,-0.0521463530576998,-0.0521463530576998,0.0,-0.0,0.0,-0.0
2008-10-31,"BRL,COP,RON,TRY,ZAR","CAD,CHF,CZK,JPY,THB",-0.0317587309077107,-0.0317587309077107,0.0,-0.0967881502294209,-0.0967881502294209,0.0,-0.0,0.0,-0.0
2008-11-30,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,CZK,ILS,JPY",-0.0016404463205678,-0.0017204463205678,0.2,-0.034021460605433,-0.034021460605433,0.0,-0.0,0.0,-0.0
2008-12-31,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,CZK,ILS,JPY",-0.0024991407610302,-0.0024991407610302,0.0,0.0483045685423039,0.0483045685423039,0.0,-0.0,0.0,-0.0
2009-01-31,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,GBP,JPY,SEK",-0.0263882675971128,-0.0264682675971128,0.2,-0.0574449988852506,-0.0574449988852506,0.0,-0.0,0.0,-0.0
2009-02-28,"BRL,COP,RON,TRY,ZAR","CAD,CHF,GBP,ILS,JPY",0.0053177728566557,0.0052377728566557,0.2,-0.0336084617685052,-0.0336084617685052,0.0,0.0,0.0,0.0
2009-03-31,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,GBP,ILS,JPY",0.0207142958072515,0.0206742958072515,0.1,0.0385618121603359,0.0385618121603359,0.0,0.0,0.0,0.0
2009-04-30,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,GBP,ILS,JPY",0.0249391549951678,0.0249391549951678,0.0,0.0376721796507376,0.0376721796507376,0.0,0.0,0.0,0.0
2009-05-31,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,GBP,ILS,JPY",0.006747878932528,0.006747878932528,0.0,0.0622677603215237,0.0622677603215237,1.0,0.006747878932528,0.0,0.006747878932528
2009-06-30,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,GBP,ILS,JPY",0.0135696061563319,0.0135696061563319,0.0,-0.0005101919475739,-0.0005101919475739,0.0,0.0,0.0,0.0
2009-07-31,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,GBP,JPY,SEK",-0.0010883272073559,-0.0011283272073559,0.1,0.031857963734176,0.031857963734176,1.0,-0.0010883272073559,3.999999999999989e-05,-0.0011283272073559
2009-08-31,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.0008477104798485,-0.0008877104798485,0.1,-0.0035073041268965,-0.0035073041268965,1.0,-0.0008477104798485,3.9999999999999996e-05,-0.0008877104798485
2009-09-30,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",0.0087767776201711,0.0087767776201711,0.0,0.0265759730454587,0.0265759730454587,1.0,0.0087767776201711,0.0,0.0087767776201711
2009-10-31,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.0011343875754478,-0.0011343875754478,0.0,-0.0004569555618856,-0.0004569555618856,1.0,-0.0011343875754478,0.0,-0.0011343875754478
2009-11-30,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.0111781602570523,-0.0111781602570523,0.0,0.0183722256982183,0.0183722256982183,1.0,-0.0111781602570523,0.0,-0.0111781602570523
2009-12-31,"BRL,HUF,IDR,RON,ZAR","CAD,CHF,CLP,JPY,SEK",0.0117697792454044,0.0117297792454044,0.1,-0.015454472069636,-0.015454472069636,1.0,0.0117697792454044,3.999999999999837e-05,0.0117297792454044
2010-01-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",0.0036749285078358,0.0036349285078358,0.1,-0.0126082198416185,-0.0126082198416185,1.0,0.0036749285078358,4.0000000000000105e-05,0.0036349285078358
2010-02-28,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.0063675441551822,-0.0063675441551822,0.0,-0.0002927717851822,-0.0002927717851822,1.0,-0.0063675441551822,0.0,-0.0063675441551822
2010-03-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",0.014514919900401,0.014514919900401,0.0,0.0128985820324726,0.0128985820324726,1.0,0.014514919900401,0.0,0.014514919900401
2010-04-30,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",0.0070560389254927,0.0070560389254927,0.0,-0.0011776877371347,-0.0011776877371347,1.0,0.0070560389254927,0.0,0.0070560389254927
2010-05-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.0072021304304544,-0.0072021304304544,0.0,-0.0516667893626849,-0.0516667893626849,0.0,-0.0,0.0,-0.0
2010-06-30,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.0033576466409562,-0.0033576466409562,0.0,-0.0009482949743511,-0.0009482949743511,1.0,-0.0033576466409562,0.0,-0.0033576466409562
2010-07-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,GBP,JPY,SEK",0.0034948816031416,0.0034548816031416,0.1,0.0483211576527396,0.0483211576527396,1.0,0.0034948816031416,4.0000000000000105e-05,0.0034548816031416
2010-08-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,GBP,JPY,SEK",0.0017856057189684,0.0017856057189684,0.0,-0.0104687404776425,-0.0104687404776425,1.0,0.0017856057189684,0.0,0.0017856057189684
2010-09-30,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,GBP,JPY,SEK",0.0019199863956124,0.0019199863956124,0.0,0.0505250402200443,0.0505250402200443,0.0,0.0,0.0,0.0
2010-10-31,"BRL,IDR,RON,TRY,ZAR","CHF,CZK,GBP,JPY,SEK",0.0036328237727938,0.0035928237727938,0.1,0.0043920508431588,0.0043920508431588,0.0,0.0,0.0,0.0
2010-11-30,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CZK,GBP,JPY",-0.0003883036474731,-0.0004283036474731,0.1,-0.0280164817273454,-0.0280164817273454,0.0,-0.0,0.0,-0.0
2010-12-31,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",-0.0044775630948224,-0.0045575630948224,0.2,0.0268503233029409,0.0268503233029409,1.0,-0.0044775630948224,7.999999999999934e-05,-0.0045575630948224
2011-01-31,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",-0.0066021267324293,-0.0066021267324293,0.0,0.0012489800025376,0.0012489800025376,0.0,-0.0,0.0,-0.0
2011-02-28,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",0.0015176460066652,0.0015176460066652,0.0,0.008989367956723,0.008989367956723,1.0,0.0015176460066652,0.0,0.0015176460066652
2011-03-31,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",0.0113623408829615,0.0113623408829615,0.0,0.0178283127605547,0.0178283127605547,1.0,0.0113623408829615,0.0,0.0113623408829615
2011-04-30,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",-0.0074791873035842,-0.0074791873035842,0.0,0.0404429512035295,0.0404429512035295,1.0,-0.0074791873035842,0.0,-0.0074791873035842
2011-05-31,"BRL,IDR,INR,RON,TRY","CAD,CHF,CZK,GBP,JPY",-0.0033208343738323,-0.0033608343738323,0.1,-0.0193508513341543,-0.0193508513341543,1.0,-0.0033208343738323,3.999999999999967e-05,-0.0033608343738323
2011-06-30,"BRL,IDR,INR,RON,TRY","CAD,CHF,CZK,GBP,JPY",-0.0007340115468398,-0.0007340115468398,0.0,0.0019100143604695,0.0019100143604695,1.0,-0.0007340115468398,0.0,-0.0007340115468398
2011-07-31,"BRL,IDR,INR,RON,TRY","CAD,CHF,CZK,GBP,JPY",-0.0088279578201447,-0.0088279578201447,0.0,0.0099066564860302,0.0099066564860302,1.0,-0.0088279578201447,0.0,-0.0088279578201447
2011-08-31,"BRL,IDR,INR,RON,TRY","CAD,CHF,CZK,GBP,JPY",-0.00206959996704,-0.00206959996704,0.0,-0.015485793788236,-0.015485793788236,0.0,-0.0,0.0,-0.0
2011-09-30,"BRL,HUF,IDR,INR,RON","CAD,CHF,CZK,GBP,JPY",-0.0148789109671806,-0.0149189109671806,0.1,-0.0749789260046614,-0.0749789260046614,0.0,-0.0,0.0,-0.0
2011-10-31,"BRL,HUF,IDR,INR,RON","CAD,CHF,CZK,GBP,JPY",0.0042616355158684,0.0042616355158684,0.0,0.0464862328248625,0.0464862328248625,1.0,0.0042616355158684,0.0,0.0042616355158684
2011-11-30,"BRL,HUF,IDR,INR,RON","CAD,CHF,CZK,GBP,JPY",-0.0061084669544218,-0.0061084669544218,0.0,-0.0575716520484964,-0.0575716520484964,1.0,-0.0061084669544218,0.0,-0.0061084669544218
2011-12-31,"BRL,HUF,IDR,INR,RON","CAD,CHF,CZK,GBP,JPY",0.0023401604552336,0.0023401604552336,0.0,-0.0082895359033042,-0.0082895359033042,1.0,0.0023401604552336,0.0,0.0023401604552336
2012-01-31,"BRL,HUF,IDR,INR,RON","CHF,CZK,EUR,GBP,JPY",0.0050501378301182,0.0050101378301182,0.1,0.0342640505723408,0.0342640505723408,0.0,0.0,0.0,0.0
2012-02-29,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",0.0157938048047915,0.0157138048047915,0.2,0.0226769206485746,0.0226769206485746,0.0,0.0,0.0,0.0
2012-03-31,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",-0.0109416324535804,-0.0109416324535804,0.0,-0.0186805579173285,-0.0186805579173285,1.0,-0.0109416324535804,0.0,-0.0109416324535804
2012-04-30,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",-0.0041316922786152,-0.0041316922786152,0.0,0.0018425647429607,0.0018425647429607,1.0,-0.0041316922786152,0.0,-0.0041316922786152
2012-05-31,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",-0.0045663993223204,-0.0045663993223204,0.0,-0.0609208828857543,-0.0609208828857543,1.0,-0.0045663993223204,0.0,-0.0045663993223204
2012-06-30,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",0.0040489166573977,0.0040489166573977,0.0,0.0132507490077777,0.0132507490077777,1.0,0.0040489166573977,0.0,0.0040489166573977
2012-07-31,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",0.0058067404085532,0.0058067404085532,0.0,0.0124230593578782,0.0124230593578782,1.0,0.0058067404085532,0.0,0.0058067404085532
2012-08-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",-0.0079104931799608,-0.0079504931799608,0.1,0.0034007604344625,0.0034007604344625,1.0,-0.0079104931799608,3.999999999999837e-05,-0.0079504931799608
2012-09-30,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0020895302992448,0.0020895302992448,0.0,0.0231364359666569,0.0231364359666569,1.0,0.0020895302992448,0.0,0.0020895302992448
2012-10-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0022025498838765,0.0022025498838765,0.0,-0.0059633224095701,-0.0059633224095701,1.0,0.0022025498838765,0.0,0.0022025498838765
2012-11-30,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0032421962025448,0.0032421962025448,0.0,0.0005922456277973,0.0005922456277973,1.0,0.0032421962025448,0.0,0.0032421962025448
2012-12-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0005093268751215,0.0005093268751215,0.0,0.0111831396694851,0.0111831396694851,1.0,0.0005093268751215,0.0,0.0005093268751215
2013-01-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0147933366074397,0.0147933366074397,0.0,0.0022142020257781,0.0022142020257781,1.0,0.0147933366074397,0.0,0.0147933366074397
2013-02-28,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0106718561991374,0.0106718561991374,0.0,-0.0135950641307951,-0.0135950641307951,1.0,0.0106718561991374,0.0,0.0106718561991374
2013-03-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0024793287653592,0.0024793287653592,0.0,-0.0105602357198836,-0.0105602357198836,1.0,0.0024793287653592,0.0,0.0024793287653592
2013-04-30,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",0.0045494694145161,0.0045094694145161,0.1,0.0101567118642669,0.0101567118642669,1.0,0.0045494694145161,4.0000000000000105e-05,0.0045094694145161
2013-05-31,"BRL,IDR,INR,RON,ZAR","CHF,CZK,EUR,GBP,JPY",-0.0111059909049122,-0.0111459909049122,0.1,-0.0295036872785914,-0.0295036872785914,1.0,-0.0111059909049122,4.0000000000000105e-05,-0.0111459909049122
2013-06-30,"BRL,IDR,INR,RON,ZAR","CHF,CZK,EUR,GBP,JPY",-0.0128125215101472,-0.0128125215101472,0.0,-0.016129888024167,-0.016129888024167,1.0,-0.0128125215101472,0.0,-0.0128125215101472
2013-07-31,"BRL,IDR,INR,RON,ZAR","CHF,CZK,EUR,GBP,JPY",-0.0073819239593982,-0.0073819239593982,0.0,0.0078298942100599,0.0078298942100599,0.0,-0.0,0.0,-0.0
2013-08-31,"BRL,CLP,IDR,INR,ZAR","CHF,CZK,EUR,GBP,JPY",-0.022077794655394,-0.022117794655394,0.1,-0.0216553649481059,-0.0216553649481059,1.0,-0.022077794655394,3.999999999999837e-05,-0.022117794655394
2013-09-30,"BRL,CLP,IDR,INR,ZAR","CHF,CZK,EUR,GBP,JPY",0.0020401499159281,0.0020401499159281,0.0,0.0249645769167359,0.0249645769167359,1.0,0.0020401499159281,0.0,0.0020401499159281
2013-10-31,"BRL,CLP,IDR,INR,ZAR","CHF,CZK,EUR,GBP,JPY",0.0094208365628786,0.0094208365628786,0.0,0.0110827451473789,0.0110827451473789,0.0,0.0,0.0,0.0
2013-11-30,"BRL,CLP,IDR,INR,ZAR","CHF,CZK,EUR,GBP,JPY",0.0150473101996142,0.0150473101996142,0.0,-0.0134704156585585,-0.0134704156585585,0.0,0.0,0.0,0.0
2013-12-31,"BRL,CLP,IDR,INR,ZAR","CHF,CZK,EUR,GBP,JPY",-0.0246017257333523,-0.0246017257333523,0.0,-0.0075952680740854,-0.0075952680740854,0.0,-0.0,0.0,-0.0
2014-01-31,"BRL,CLP,IDR,INR,ZAR","CHF,CZK,EUR,GBP,JPY",-0.0063209325243379,-0.0063209325243379,0.0,-0.0235109403656169,-0.0235109403656169,1.0,-0.0063209325243379,0.0,-0.0063209325243379
2014-02-28,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,GBP,JPY",0.012656225037005,0.012616225037005,0.1,0.0143427477334835,0.0143427477334835,0.0,0.0,0.0,0.0
2014-03-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,GBP,JPY",0.0155683086928608,0.0155683086928608,0.0,0.0116449971345994,0.0116449971345994,1.0,0.0155683086928608,0.0,0.0155683086928608
2014-04-30,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,GBP,JPY",0.0020160016653262,0.0020160016653262,0.0,0.0037772479242567,0.0037772479242567,0.0,0.0,0.0,0.0
2014-05-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,GBP,JPY",0.0132110861264114,0.0132110861264114,0.0,0.0027998116804228,0.0027998116804228,1.0,0.0132110861264114,0.0,0.0132110861264114
2014-06-30,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,GBP,JPY",-0.0075279478047683,-0.0075279478047683,0.0,5.954405729265311e-05,5.954405729265311e-05,1.0,-0.0075279478047683,0.0,-0.0075279478047683
2014-07-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,GBP,JPY",0.0115365738996996,0.0115365738996996,0.0,-0.0116541453151366,-0.0116541453151366,0.0,0.0,0.0,0.0
2014-08-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0078048090254408,0.0077648090254408,0.1,-0.0098470865959901,-0.0098470865959901,1.0,0.0078048090254408,4.0000000000000105e-05,0.0077648090254408
2014-09-30,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,ILS,JPY",-0.0027727008323563,-0.0028127008323563,0.1,-0.0382762226256273,-0.0382762226256273,1.0,-0.0027727008323563,4.0000000000000105e-05,-0.0028127008323563
2014-10-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,ILS,JPY",0.0170635765681608,0.0170635765681608,0.0,-0.0001483131176826,-0.0001483131176826,1.0,0.0170635765681608,0.0,0.0170635765681608
