date,longs,shorts,blend_gross,blend_net,turnover,carry_only_net,bm_net
2008-04-30,"CHF,JPY,NOK","AUD,CAD,NZD",-0.021618264542693107,-0.021818264542693106,0.5,0.01736747363780007,-0.004299804809186026
2008-05-31,"CHF,JPY,NOK","CAD,EUR,NZD",-0.007071841923827175,-0.007138508590493841,0.16666666666666666,0.004816664425030672,-0.0008238721269560293
2008-06-30,"CHF,EUR,NOK","CAD,GBP,NZD",0.013519602985503858,0.013386269652170525,0.3333333333333333,3.4372317031831304e-06,-0.0020943444133209033
2008-07-31,"CHF,JPY,NOK","AUD,CAD,NZD",0.0007286781528183907,0.0005953448194850573,0.3333333333333333,-0.0013713957667556669,-0.014549014274416338
2008-08-31,"CHF,NOK,SEK","CAD,JPY,NZD",-0.010459885400740469,-0.010593218734073801,0.3333333333333333,-0.013395386915265286,-0.05383146552883668
2008-09-30,"CHF,NZD,SEK","AUD,CAD,JPY",-0.014010163492254282,-0.014143496825587614,0.3333333333333333,-0.03133083354808906,-0.03483027323766668
2008-10-31,"JPY,NZD,SEK","AUD,CAD,EUR",0.034904550341857195,0.03477121700852386,0.3333333333333333,-0.054612912399698725,-0.08809838537991975
2008-11-30,"GBP,JPY,SEK","CAD,CHF,EUR",0.00045042468480515144,0.0003170913514718181,0.3333333333333333,-0.01381543083494028,-0.02555379491588081
2008-12-31,"AUD,GBP,SEK","CAD,CHF,EUR",-0.032507611921234504,-0.03257427858790117,0.16666666666666666,-0.01134129696907462,0.04956213500781538
2009-01-31,"AUD,NZD,SEK","CAD,CHF,JPY",-0.028766185354740185,-0.028899518688073517,0.3333333333333333,-0.01667360484446864,-0.0515267579773416
2009-02-28,"AUD,NOK,NZD","CAD,CHF,JPY",0.017875695966783196,0.01780902930011653,0.16666666666666666,0.017875695966783196,-0.028300977393221422
2009-03-31,"EUR,GBP,NZD","CAD,CHF,SEK",0.006653532218446875,0.006453532218446876,0.5,0.022933460745770472,0.04492788142836885
2009-04-30,"AUD,GBP,NZD","CAD,CHF,EUR",0.00640950550898833,0.006276172175654997,0.3333333333333333,0.005604044389036479,0.022183767202082077
2009-05-31,"AUD,GBP,NZD","CAD,CHF,SEK",0.017319381122426245,0.017252714455759578,0.16666666666666666,0.014528405276454014,0.0788114365678451
2009-06-30,"EUR,GBP,NZD","CAD,NOK,SEK",0.020458867406909845,0.020325534073576512,0.3333333333333333,0.014156460178833418,-0.012195886216503582
2009-07-31,"GBP,JPY,NZD","CAD,NOK,SEK",-0.023167331687496115,-0.02323399835416278,0.16666666666666666,0.0015618045884504654,0.03685033698495424
2009-08-31,"CHF,JPY,NZD","CAD,NOK,SEK",0.00796246416853261,0.007895797501865944,0.16666666666666666,0.008281800998664624,0.007134702974794744
2009-09-30,"AUD,JPY,NZD","CAD,NOK,SEK",0.008400833454885787,0.00833416678821912,0.16666666666666666,0.011745719221071954,0.028059243728206364
2009-10-31,"AUD,JPY,NZD","CAD,EUR,SEK",0.006921830995683597,0.00685516432901693,0.16666666666666666,0.00986715447412611,0.0029607834981703915
2009-11-30,"AUD,NOK,NZD","CAD,JPY,SEK",-0.009391658724055917,-0.009524992057389249,0.3333333333333333,-0.009391658724055917,0.018249301967041703
2009-12-31,"AUD,NOK,NZD","CAD,JPY,SEK",0.01044472168002515,0.01044472168002515,0.0,0.01044472168002515,-0.023589376012425625
2010-01-31,"AUD,GBP,NZD","CAD,CHF,JPY",-0.007313301030860961,-0.007446634364194294,0.3333333333333333,-0.006524866974615571,-0.018953467607509735
2010-02-28,"AUD,GBP,NZD","CAD,CHF,JPY",-0.009036821773172485,-0.009036821773172485,0.0,-0.008635998575669285,0.0005843692685562433
2010-03-31,"AUD,NZD,SEK","CAD,CHF,JPY",0.0033715951079299282,0.0033049284412632616,0.16666666666666666,0.010313328906338999,0.0007553966304581309
2010-04-30,"AUD,GBP,NZD","CAD,CHF,JPY",0.01299801798430645,0.012931351317639783,0.16666666666666666,0.010198051322110173,0.0008159744565088772
2010-05-31,"AUD,NZD,SEK","CAD,CHF,JPY",-0.02531650579765729,-0.025383172464323957,0.16666666666666666,-0.026508136737624616,-0.05557046057227433
2010-06-30,"AUD,GBP,NZD","CAD,CHF,JPY",-0.008480817391932556,-0.008547484058599222,0.16666666666666666,-0.003268158740102223,0.01176103851037755
2010-07-31,"AUD,GBP,NZD","CHF,EUR,SEK",0.0013001482382999328,0.0011668149049665994,0.3333333333333333,0.012792451201003169,0.05505708202368144
2010-08-31,"AUD,NOK,NZD","CAD,CHF,SEK",-0.005871662956103997,-0.00600499628943733,0.3333333333333333,-0.014384538315609638,-0.015742519027374988
2010-09-30,"AUD,NOK,NZD","CAD,CHF,SEK",0.006167929659419143,0.006167929659419143,0.0,0.00928765639425266,0.055083161205435466
2010-10-31,"AUD,NZD,SEK","CAD,CHF,JPY",-0.00030812124896743625,-0.0004414545823007696,0.3333333333333333,0.000929278854155732,0.0029107657673377186
2010-11-30,"AUD,NOK,NZD","CHF,EUR,JPY",0.006580966233286778,0.006447632899953444,0.3333333333333333,0.0007977463433950852,-0.020697484534107493
2010-12-31,"AUD,CAD,NZD","CHF,EUR,JPY",-0.00013729786434767133,-0.000203964531014338,0.16666666666666666,0.008802008374794317,0.03479108296337417
2011-01-31,"AUD,NOK,NZD","CHF,EUR,JPY",-0.0036320475513847124,-0.003698714218051379,0.16666666666666666,-0.00439470589962169,0.004143019837755064
2011-02-28,"AUD,NZD,SEK","CAD,CHF,JPY",-0.003090747763838376,-0.003224081097171709,0.3333333333333333,0.0010748400993250895,0.014199578190446914
2011-03-31,"AUD,NZD,SEK","CAD,CHF,JPY",0.009418745996694164,0.009418745996694164,0.0,0.01017360484730434,0.009585318310240157
2011-04-30,"AUD,NZD,SEK","CAD,CHF,JPY",0.01329094232421052,0.01329094232421052,0.0,0.013303801843709304,0.04618309323659613
2011-05-31,"EUR,NOK,SEK","CAD,CHF,JPY",-0.017552992536719065,-0.017686325870052397,0.3333333333333333,-0.009057974653729952,-0.011910567230300706
2011-06-30,"AUD,NOK,SEK","CAD,CHF,JPY",-0.006308290921693515,-0.006374957588360181,0.16666666666666666,0.00433507237750873,0.0018363266003725595
2011-07-31,"AUD,NOK,SEK","CAD,CHF,JPY",-0.01134287756681655,-0.01134287756681655,0.0,-0.0021983520966160387,0.020151539654075505
2011-08-31,"AUD,NZD,SEK","CAD,CHF,JPY",-0.0019625027776463645,-0.002029169444313031,0.16666666666666666,-0.003956312762315112,-0.009281370895210627
2011-09-30,"AUD,NOK,NZD","CAD,CHF,JPY",-0.01777967638554873,-0.017846343052215396,0.16666666666666666,-0.01990364912669275,-0.0634902340508313
2011-10-31,"EUR,NOK,NZD","CAD,CHF,JPY",0.013315614408128475,0.013248947741461809,0.16666666666666666,0.024394731077809192,0.05163808075964934
2011-11-30,"AUD,NZD,SEK","CAD,GBP,JPY",-0.01656423952498842,-0.016764239524988418,0.5,-0.011561583204660386,-0.05485044813797889
2011-12-31,"EUR,NOK,NZD","CAD,CHF,JPY",-0.005415492467356736,-0.0056154924673567355,0.5,0.00562989558427241,-0.005100256574873785
2012-01-31,"AUD,GBP,NZD","CAD,CHF,JPY",0.01078043577599923,0.010647102442665897,0.3333333333333333,0.011172570498542402,0.028330346194849643
2012-02-29,"AUD,NOK,NZD","CAD,CHF,JPY",0.019870277297118044,0.019803610630451378,0.16666666666666666,0.016562253812917323,0.015672995449716218
2012-03-31,"AUD,NOK,NZD","CAD,CHF,JPY",-0.008961644408827428,-0.008961644408827428,0.0,-0.009798816440936777,-0.01785696787557895
2012-04-30,"AUD,GBP,NZD","CAD,CHF,JPY",0.00044089152350361687,0.0003742248568369502,0.16666666666666666,-0.0049775623028252905,0.006573320444489217
2012-05-31,"AUD,GBP,NZD","CHF,EUR,JPY",-0.01487713739374916,-0.014943804060415827,0.16666666666666666,-0.021543902090820962,-0.05568348307993325
2012-06-30,"AUD,GBP,NZD","CHF,JPY,SEK",0.009216417078123585,0.009149750411456919,0.16666666666666666,0.01886469792883951,0.013466939518284963
2012-07-31,"AUD,GBP,NZD","CHF,JPY,NOK",0.0144990234316145,0.014432356764947835,0.16666666666666666,0.017293762519643863,0.01616002199788195
2012-08-31,"AUD,GBP,NZD","CHF,EUR,JPY",-0.010114345311841008,-0.010181011978507674,0.16666666666666666,-0.005551406449796304,0.0076947383007865845
2012-09-30,"AUD,CAD,GBP","CHF,EUR,JPY",-0.0015495442444900809,-0.0016162109111567476,0.16666666666666666,0.003684404602499216,0.023060048849163833
2012-10-31,"AUD,NZD,SEK","CHF,EUR,JPY",-0.001945208849316093,-0.0020785421826494265,0.3333333333333333,0.002486255172341227,-0.009238241322837496
2012-11-30,"CAD,GBP,NZD","CHF,EUR,JPY",0.005345193363207764,0.005211860029874431,0.3333333333333333,0.007859061377768681,-0.00112717854658141
2012-12-31,"AUD,CAD,NZD","CHF,EUR,JPY",0.0012936346380069048,0.001226967971340238,0.16666666666666666,0.006943409739898833,0.004402729354520019
2013-01-31,"NOK,NZD,SEK","AUD,CHF,JPY",0.018765922525778526,0.018565922525778527,0.5,0.020000561662779283,0.00043652057061508803
2013-02-28,"EUR,NOK,SEK","AUD,CHF,JPY",-0.004839837477873785,-0.0049065041445404516,0.16666666666666666,0.0018531546862438804,-0.022532934419810746
2013-03-31,"NOK,NZD,SEK","AUD,CHF,JPY",-0.0004052644080482369,-0.0004719310747149036,0.16666666666666666,0.00831351944586332,-0.007489773693568822
2013-04-30,"NOK,NZD,SEK","CHF,GBP,JPY",0.005269284820894862,0.005202618154228195,0.16666666666666666,0.004886934027713767,0.004083496330365039
2013-05-31,"EUR,NZD,SEK","CHF,GBP,JPY",0.0012235609050075848,0.001156894238340918,0.16666666666666666,-0.008414961270781047,-0.023905262939434315
2013-06-30,"EUR,NZD,SEK","CHF,GBP,JPY",-0.0161925139812559,-0.0161925139812559,0.0,-0.023973995952054253,-0.012888398396482604
2013-07-31,"EUR,NOK,SEK","CAD,CHF,JPY",0.004559789295892056,0.004426455962558723,0.3333333333333333,0.0008627225487774547,0.011512551658320016
2013-08-31,"EUR,NOK,SEK","AUD,CHF,JPY",-0.0022418865865576933,-0.00230855325322436,0.16666666666666666,-0.013112034627334453,-0.009920931834086365
2013-09-30,"EUR,GBP,NOK","CAD,CHF,JPY",0.003781841626920633,0.0036485082935872994,0.3333333333333333,0.008465752063815961,0.029331856955327362
2013-10-31,"EUR,GBP,NOK","CAD,CHF,JPY",0.0071583911269083,0.0071583911269083,0.0,0.007973261515130808,0.003338720282970232
2013-11-30,"EUR,NOK,SEK","AUD,CHF,JPY",0.003872178213311539,0.0037388448799782056,0.3333333333333333,-0.009803302304593059,-0.0169020390668922
2013-12-31,"EUR,GBP,SEK","AUD,CHF,JPY",0.011126851999102063,0.011060185332435397,0.16666666666666666,-0.0015506024236976096,0.00362639674461983
2014-01-31,"EUR,GBP,NOK","AUD,CHF,JPY",-0.005987274686368415,-0.006053941353035081,0.16666666666666666,-0.004529536160574882,-0.013469822824597497
2014-02-28,"CAD,EUR,GBP","AUD,JPY,SEK",-9.309809177267345e-05,-0.0002264314251060068,0.3333333333333333,0.007903645216409298,0.013700346238366171
2014-03-31,"EUR,GBP,NOK","AUD,JPY,SEK",-0.003749576814716795,-0.0038162434813834617,0.16666666666666666,0.013891839358370595,0.008797745947412759
2014-04-30,"EUR,GBP,NOK","AUD,JPY,SEK",0.003008653817956316,0.003008653817956316,0.0,-0.0029864683181918443,0.0012173832945963697
2014-05-31,"EUR,GBP,NOK","AUD,JPY,SEK",-0.0025157246392282845,-0.0025157246392282845,0.0,0.00524710867013496,-0.0031317229121672835
2014-06-30,"EUR,GBP,NZD","AUD,CHF,SEK",0.008320085752477085,0.008186752419143753,0.3333333333333333,0.0016803081649016068,0.005752361414121104
2014-07-31,"EUR,GBP,NZD","CHF,JPY,SEK",-0.00023159917954977856,-0.00029826584621644526,0.16666666666666666,-0.0008784678356367499,-0.01822817870112143
2014-08-31,"AUD,GBP,NZD","CAD,CHF,SEK",-0.0017870934123120543,-0.0019204267456453877,0.3333333333333333,0.006550004957664005,-0.006077675207641637
2014-09-30,"AUD,GBP,NZD","CHF,JPY,SEK",-0.005081704340904561,-0.005148371007571227,0.16666666666666666,-0.00825062695282508,-0.04391211722840343
2014-10-31,"AUD,EUR,NOK","CHF,JPY,SEK",-0.001808079220063361,-0.0019414125533966944,0.3333333333333333,-0.00011222086055149216,-0.006615471959887665
2014-11-30,"AUD,CAD,NZD","CHF,JPY,SEK",0.00939884966575363,0.009265516332420298,0.3333333333333333,0.006563317531725319,-0.02246657817446212
2014-12-31,"AUD,CAD,NZD","CHF,JPY,SEK",0.0029410933271566495,0.0029410933271566495,0.0,-0.004083602412466835,-0.02701650780815849
2015-01-31,"AUD,CAD,NZD","CHF,EUR,SEK",-0.022596920934731646,-0.022663587601398312,0.16666666666666666,-0.030838654283185322,-0.03661235119793814
2015-02-28,"AUD,CAD,NZD","CHF,EUR,SEK",0.018661126267314285,0.018661126267314285,0.0,0.020512209048410335,0.0025154967411241927
2015-03-31,"AUD,CAD,NZD","CHF,EUR,SEK",0.006723369385992959,0.006723369385992959,0.0,-0.0031021867834797965,-0.022049012360233933
2015-04-30,"CAD,JPY,NZD","CHF,EUR,SEK",-0.0005230907502668733,-0.00058975741693354,0.16666666666666666,0.010280494755523745,0.03466092209658453
2015-05-31,"CAD,JPY,NZD","CHF,EUR,SEK",-0.0154701317720413,-0.0154701317720413,0.0,-0.011652713438651223,-0.02680130253522696
2015-06-30,"AUD,CAD,NZD","CHF,EUR,SEK",-0.0181019433144742,-0.018168609981140865,0.16666666666666666,-0.017464590150821184,0.005655577559752458
2015-07-31,"AUD,CAD,JPY","CHF,NZD,SEK",0.0027752317175500814,0.002641898384216748,0.3333333333333333,-0.002023787366516705,-0.03301412861548382
2015-08-31,"AUD,CAD,JPY","CHF,NZD,SEK",-0.0036857398659774394,-0.0036857398659774394,0.0,-0.01720490551020927,-0.0010787201866265805
2015-09-30,"AUD,CAD,JPY","CHF,EUR,SEK",-0.0030772465378371976,-0.0031439132045038643,0.16666666666666666,-0.010283659793256753,-0.008490501446756707
2015-10-31,"AUD,CAD,JPY","CHF,EUR,SEK",0.013872639192777297,0.013872639192777297,0.0,0.017785240742477892,0.0023634125060243427
2015-11-30,"AUD,CAD,JPY","CHF,NOK,SEK",0.01140774507818995,0.011341078411523283,0.16666666666666666,0.009238342545686024,-0.02035154021832892
2015-12-31,"AUD,CAD,JPY","CHF,EUR,SEK",-0.01914707567439394,-0.019213742341060606,0.16666666666666666,-0.007109834847822497,0.015313002199336142
2016-01-31,"AUD,JPY,NOK","CHF,EUR,SEK",0.007397558899391896,0.00733089223272523,0.16666666666666666,-0.005343660575867376,-0.014098006703284538
2016-02-29,"AUD,JPY,NOK","CHF,GBP,NZD",0.007389524382309017,0.007256191048975683,0.3333333333333333,-0.006229588527861868,0.007929606547518446
2016-03-31,"AUD,CAD,JPY","CHF,GBP,NZD",0.0022386010370261354,0.0021719343703594687,0.16666666666666666,0.012758015672097608,0.04259684920013059
2016-04-30,"AUD,CAD,JPY","CHF,GBP,NZD",0.007732378334669129,0.007732378334669129,0.0,0.002846493582101727,0.013947465872907861
2016-05-31,"AUD,CAD,JPY","CHF,GBP,NZD",-0.009829534889810589,-0.009829534889810589,0.0,-0.002145831049226851,-0.028016042041383735
2016-06-30,"AUD,CAD,JPY","CHF,GBP,NZD",0.021788112663789074,0.021788112663789074,0.0,0.00491785847265092,0.010571549231182555
2016-07-31,"AUD,JPY,NZD","CHF,GBP,SEK",0.00500672068899501,0.004873387355661676,0.3333333333333333,0.0013982809063062865,-0.011320632181498048
2016-08-31,"AUD,JPY,NZD","CHF,GBP,SEK",0.007062035585162291,0.007062035585162291,0.0,0.001315299610047769,0.00895317477809094
2016-09-30,"AUD,CAD,JPY","CHF,GBP,SEK",0.004121985013241422,0.0040553183465747555,0.16666666666666666,-0.00089063387022817,0.00787469838510546
2016-10-31,"AUD,CAD,JPY","CHF,GBP,SEK",0.012517191261992565,0.012517191261992565,0.0,0.012071847190672474,-0.02660304566785247
2016-11-30,"AUD,CAD,JPY","CHF,GBP,SEK",-0.01087898762694777,-0.01087898762694777,0.0,0.015932863991856557,-0.01928652252833824
2016-12-31,"AUD,JPY,NZD","CHF,GBP,SEK",-0.012614171746918349,-0.012680838413585015,0.16666666666666666,-0.004900185005336507,-0.012889550482221204
2017-01-31,"AUD,CAD,JPY","CHF,GBP,SEK",0.005310782547712509,0.005244115881045843,0.16666666666666666,0.008541378981815081,0.028727825040470483
2017-02-28,"AUD,CAD,NZD","CHF,GBP,SEK",0.0072610746535431885,0.007194407986876522,0.16666666666666666,0.005163303476886653,-0.007205791537862864
2017-03-31,"AUD,CAD,NOK","CHF,GBP,SEK",-0.009907176338153616,-0.009973843004820283,0.16666666666666666,-0.0111416105965885,-0.0017832210871010748
2017-04-30,"AUD,CAD,NZD","CHF,GBP,SEK",-0.018268076071516363,-0.01833474273818303,0.16666666666666666,-0.013499373336989745,0.000855026887950879
2017-05-31,"AUD,CAD,NZD","CHF,GBP,SEK",0.0032525772483347273,0.0032525772483347273,0.0,0.0016262119857396113,0.012255677136066949
2017-06-30,"AUD,CAD,NZD","CHF,GBP,SEK",0.005432056821081917,0.005432056821081917,0.0,0.009852045216453578,0.02122414166017286
2017-07-31,"AUD,CAD,NOK","CHF,GBP,SEK",0.017307288993287276,0.01724062232662061,0.16666666666666666,0.012092710936010834,0.02754699291737127
2017-08-31,"AUD,CAD,NOK","CHF,EUR,GBP",-0.001147755351168878,-0.0012144220178355446,0.16666666666666666,-0.0139634883853866,-0.0035624995501778566
2017-09-30,"AUD,CAD,NOK","CHF,EUR,GBP",-0.00499838840557274,-0.00499838840557274,0.0,0.009579369702182703,-0.002194800205093673
2017-10-31,"AUD,CAD,NOK","CHF,EUR,JPY",-0.005286776321937011,-0.005353442988603677,0.16666666666666666,-0.005796641892457901,-0.022890150103205584
2017-11-30,"AUD,CAD,GBP","CHF,EUR,JPY",-0.006311408739148261,-0.006378075405814927,0.16666666666666666,-0.005305375617472136,0.0019579935214746446
2017-12-31,"AUD,CAD,GBP","CHF,JPY,NZD",0.004792829482064141,0.004726162815397475,0.16666666666666666,0.01260156364839461,0.011844417485779789
2018-01-31,"AUD,CAD,NOK","CHF,JPY,NZD",0.0013911339497800906,0.001324467283113424,0.16666666666666666,-0.0056023276256642485,0.042750272707451575
2018-02-28,"AUD,GBP,NOK","CHF,JPY,SEK",-0.006242550315622178,-0.0063758836489555114,0.3333333333333333,-0.007864650335687593,-0.01909524445814824
2018-03-31,"AUD,CAD,NOK","CHF,JPY,NZD",-0.0012512867017454125,-0.001384620035078746,0.3333333333333333,0.0008733069576274837,-0.0032076109362444674
2018-04-30,"AUD,CAD,NOK","CHF,JPY,NZD",0.00858603981854484,0.00858603981854484,0.0,0.011156925954428971,-0.0192199615712118
2018-05-31,"AUD,CAD,NOK","CHF,JPY,SEK",-0.0023564698765052524,-0.002423136543171919,0.16666666666666666,-0.00013039011676090843,-0.014567175074912626
2018-06-30,"AUD,CAD,NOK","CHF,JPY,SEK",-0.000760788431930488,-0.000760788431930488,0.0,-0.005993570161047967,-0.018332937046636806
2018-07-31,"AUD,CAD,NOK","CHF,EUR,SEK",-0.002873158784814483,-0.00293982545148115,0.16666666666666666,0.000706069299559877,0.010827340210012316
2018-08-31,"CAD,GBP,NOK","CHF,JPY,SEK",-0.0014607229453534754,-0.0015940562786868088,0.3333333333333333,-0.0028242668854631496,-0.011218610633732208
2018-09-30,"CAD,GBP,NZD","CHF,EUR,SEK",-0.0030126625205136163,-0.0031459958538469497,0.3333333333333333,-0.001982025847769741,0.001194755433845149
2018-10-31,"AUD,CAD,NOK","CHF,EUR,SEK",0.006869773904079024,0.006736440570745691,0.3333333333333333,0.005889607090988107,-0.019161401541128727
2018-11-30,"AUD,CAD,NZD","CHF,EUR,SEK",0.007728613846983583,0.0076619471803169165,0.16666666666666666,0.008951773811962655,0.008792457542436726
2018-12-31,"AUD,CAD,NZD","CHF,EUR,GBP",-0.015287241840714555,-0.015353908507381222,0.16666666666666666,-0.021805668129112003,-0.006657865620856808
2019-01-31,"CAD,NOK,NZD","CHF,JPY,SEK",0.01795046512173651,0.01775046512173651,0.5,0.017279637112493636,0.0181903485925559
2019-02-28,"AUD,CAD,NZD","CHF,EUR,SEK",0.00411513073326014,0.0039817973999268065,0.3333333333333333,0.005397771595908412,-0.008812811343584779
2019-03-31,"AUD,CAD,NZD","CHF,EUR,SEK",-0.004334021637401136,-0.004334021637401136,0.0,-0.006858301324356127,-0.008763648091154486
2019-04-30,"AUD,CAD,NZD","CHF,EUR,SEK",0.0057347797270485374,0.0057347797270485374,0.0,0.006635260976939912,-0.010539362378619953
2019-05-31,"AUD,CAD,NZD","CHF,EUR,SEK",-0.008468171643207791,-0.008468171643207791,0.0,-0.012795262479422993,-0.007064105799279383
2019-06-30,"AUD,CAD,NZD","CHF,JPY,SEK",0.001214939783121708,0.0011482731164550414,0.16666666666666666,0.001214939783121708,0.023355876407750584
2019-07-31,"AUD,CAD,NZD","CHF,EUR,NOK",0.004755343208422346,0.004622009875089012,0.3333333333333333,0.0035619726495264518,-0.019367191678406465
2019-08-31,"AUD,CAD,NZD","CHF,EUR,SEK",-0.007551631217103749,-0.007618297883770415,0.16666666666666666,-0.015162556044631955,-0.012986917335866297
2019-09-30,"AUD,CAD,NZD","CHF,EUR,SEK",0.003855122022930506,0.003855122022930506,0.0,0.005633144044645855,-0.0019219114116551836
2019-10-31,"AUD,CAD,NZD","CHF,EUR,SEK",0.0022647273724852217,0.0022647273724852217,0.0,0.0016950428534098583,0.012330492894837945
