date,EUR,GBP,AUD,NZD,JPY,CAD,CHF,SEK,NOK,MXN,ZAR,BRL,INR,TRY,PLN,HUF,CZK,ILS,KRW,IDR,THB,PHP,CLP,COP,RON
2003-05-31,,,,,0.00838222945867113,,,0.12305647066997015,0.1436007921642515,,,,,,,,,,,0.00011527377521613833,,,,,
2003-06-30,,,,,0.008356313322477368,,,,,,,,,,,,,,,,,,,,
2003-07-31,,,,,0.00829462525091697,,,,,,,,,,,,,,,,,,,,
2003-08-31,,,,,0.008555051802734102,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,,0.008985533217481342,0.7406309863442595,0.7590132854795122,,,,,,,,,,,,,,,,,,
2003-10-31,,,,,0.00909090909090909,0.7593590923401718,0.7472724705551178,,,,,,,,,,,,,,,,,,
2003-11-30,,,,,0.009122422686959659,0.7689941445908557,0.7745333285567135,,,,,,,,,,,,,,,,,,
2003-12-31,1.2590018510818481,1.7888127565383911,,0.6544074416160583,0.009310986832332975,0.7708911712524382,0.8086689038732221,0.13887152844686665,0.14991604380719692,0.08935751955709834,0.15001275051726326,0.3447087184109768,0.021963541111595944,,0.2680031005340696,0.004784460199425027,0.03900612528476872,0.22812299169505398,0.0008404067396270757,0.00011898671194978668,0.02528253140111155,0.01810282349049623,0.0017344549842555654,0.0003713330857779428,
2004-01-31,1.2468050718307495,1.8252837657928467,,0.6706008911132812,0.009458948055745674,0.7554582132564841,0.7984031571377285,0.13528138165111053,0.14260249942235553,0.09051411745248115,0.14178363870495272,0.34106412915131523,0.022220246290557962,,0.26031497815442856,0.0047415838261751116,0.03742613113308617,0.22427559794203286,0.0008620689655172414,0.00011844972445401502,0.02560426070900861,0.01792275352303149,0.0017198382990899993,0.0003719822868864347,
2004-02-29,1.2494065761566162,1.8695082664489746,,0.6836204528808594,0.009153318077803204,0.7492320436931033,0.7927699479936001,0.13531982461447292,0.14292043452568404,0.09056330525109912,0.1509433962264151,0.3442340825640675,0.02212585226361554,,0.2559181043322135,0.004874482231301382,0.038434930182520616,0.22329901500009158,0.0008526602646369355,0.00011886649191899388,0.025490046791326205,0.01783166846200499,0.001681491757416488,0.0003786157877052472,
2004-03-31,1.231299638748169,1.843385934829712,,0.6667110919952393,0.009596008144951616,0.7635919390270334,0.7898893952511012,0.13263127125100801,0.14606216866332017,0.09004953095194992,0.1594896336590149,0.3454231456263985,0.023076568247816766,,0.2590673645536912,0.004966969606641867,0.03753753839756364,0.22144470529451013,0.0008574122936930166,0.00011647545279832275,0.025493946179749514,0.01786990736884183,0.001662372238870634,0.00038165026281782564,
2004-04-30,1.198293685913086,1.7785998582839966,,0.6248047351837158,0.009060432863230751,0.7295010115570744,0.772797509391877,0.13089690902206935,0.1457577187435775,0.08809020253397444,0.14353380205324012,0.34129692055152644,0.022581519082315676,,0.24942008384284128,0.004782858194195165,0.03684326846553726,0.21841215354188429,0.0008600671213515652,0.00011540015002019502,0.0250394369412503,0.017927572999000437,0.0015967808648268082,0.0003850448432474547,
2004-05-31,1.2198989391326904,1.8326095342636108,,0.6298022270202637,0.009130752653865324,0.7339449798144763,0.7980208842187777,0.13417415682101058,0.1486745669502456,0.08751203255395267,0.1536239924970704,0.31377470619043696,0.022079928897885213,,0.2622675608045841,0.004851542905536456,0.0385653678453831,0.22011885346646848,0.0008625150758517362,0.00010802752085490279,0.024695626385951876,0.01799855967031569,0.0015667596037658841,0.00037399954437067226,
2004-06-30,1.218397855758667,1.8202005624771118,,0.6343165040016174,0.009185266600274748,0.7500187535802798,0.7997441156856417,0.13296987908416832,0.1442751610164711,0.08720676718711652,0.1633293024475112,0.3241491045817481,0.021792189447334433,,0.27078255586906413,0.004858378230112441,0.03826579505559287,0.22279157260858762,0.000865276492385419,0.00010628009496292548,0.024488796924700948,0.017885888083154534,0.0016162139084361159,0.0003786157877052472,
2004-07-31,1.2016053199768066,1.822090983390808,,0.6348803639411926,0.00897988500825353,0.7510890583979558,0.780457379258141,0.1303288162166267,0.142553702892033,0.08719915975541098,0.16018966548298877,0.32938076271485256,0.021621154393999153,,0.2751485884929576,0.004845430644154815,0.03800258536570515,0.22201500911709432,0.0008546278274206796,0.00010939123776185527,0.02420487050259473,0.017921147198436384,0.001610669109934262,0.0003906860297886652,
2004-08-31,1.2178043127059937,1.8024837970733643,,0.655995786190033,0.00916002580170842,0.7619628258487963,0.7894528908275573,0.13331377952007595,0.14566005476754493,0.08798944303908361,0.1509433962264151,0.338753398696532,0.021610408384651156,,0.27368018423070417,0.0049026817375853364,0.03828777084124167,0.22165577440142745,0.0008691117862146267,0.00010682048816963094,0.024029218878974388,0.01788908716821859,0.0015942352205326287,0.0004027548589679525,
2004-09-30,1.2433944940567017,1.8128092288970947,,0.6760868430137634,0.009084302174474436,0.7927070941292236,0.8028904257470633,0.13747216259372355,0.14906462154688435,0.08808244759558227,0.15560327439164234,,0.02182977234394749,,0.28509521619207145,0.005046172524801018,0.03942751116618238,0.22373866998334938,0.0008689606861055605,0.00010932546190007652,0.024209558076563616,0.01784758204152417,0.0017018380557331189,0.00039427511759188,
2004-10-31,1.2791976928710938,1.8381000757217407,,0.6843221783638,0.009458948055745674,0.8215576457987737,0.8367500978781025,0.14149274620550975,0.15695383444404237,0.0866551129380962,0.16417395290717532,,0.022070182513600014,,0.29659509606997553,0.005214852047590936,0.04051699728097909,0.22475949958036145,0.0009039139074966815,0.00011015521342895323,0.024476808498460255,0.01782531242779444,0.0016306563391765185,0.0003898635477582846,
2004-11-30,1.3298048973083496,1.9095995426177979,,0.7141836881637573,0.0097181728393707,0.8419634352589291,0.8775778681445898,0.14903129572502344,0.1628876670739728,0.08926977592994742,0.17267577914812376,,0.022505289701175452,,0.3176519271910336,0.0054253470066383015,0.04291661192483732,0.2296633195782605,0.0009545628324787673,0.00011088564603720798,0.025472515532371242,0.017879492124863436,0.0016970725498515061,0.0004037141703673799,
2004-12-31,1.3565024137496948,1.9197911024093628,,0.717875063419342,0.00975514563614048,0.8325701497197624,0.8768084562192497,0.15055479765128565,0.16475821814449654,0.0900414194857492,0.1773018208177494,,0.02309042280883916,,0.3344257861386492,0.005543851718208291,0.044863165496928904,0.23204546920630156,0.0009974067667571824,0.00010684902233144567,0.025832451702113235,0.01784917398954613,0.0018426726040673084,0.00042656655682786113,
2005-01-31,1.305193305015564,1.8841972351074219,,0.7126059532165527,0.00965250979467723,0.8063215332609478,0.8418925392229959,0.14330548793587813,0.1572895890464179,0.0896539335388028,0.16758840266824232,,0.022904260272444178,0.7507507410754575,0.3213987387278176,0.005320280720793476,0.04337830312075272,0.2285557598034541,0.0009752196357235619,0.00010919892140471615,0.02595851908977635,0.018050541019080508,0.001718213058419244,0.0004233700254022015,
2005-02-28,1.3217023611068726,1.9192017316818237,,0.7275902032852173,0.009566631700736796,0.8101757967575808,0.8592541665377742,0.14594278538862993,0.16078980484047273,0.09018758776740703,0.17222671441033174,,0.022956840414912243,0.7824726152102286,0.34000885385680635,0.0054725552639483315,0.04460303285446292,0.23076036024616176,0.0009962143974505083,0.00010801119223787694,0.026130127725073865,0.01837222109853469,0.0017429193899782135,0.000429553264604811,
2005-03-31,1.2966973781585693,1.889501929283142,,0.7125044465065002,0.009333582282030675,0.8267195960129538,0.8362602814029213,0.14149274620550975,0.15778345733647423,0.0895936927877648,0.161170747992486,,0.022930520201887666,0.7415646941780075,0.31724880957117335,0.005248792659955587,0.04314715277001103,0.22972661665919772,0.0009832841691248771,0.00010565240359218173,0.025578063812851128,0.018261505307730647,0.0017064846416382253,0.00042211903756859433,
2005-04-30,1.287597894668579,1.9094902276992798,,0.7336757183074951,0.009555661590245748,0.7950389676388192,0.8368200469514994,0.14026229220931877,0.15836566995905446,0.09101665219272605,0.16511731140159083,,0.023052097173298845,0.7238508837192125,0.30066145744289263,0.0051072522186614054,0.04221190280525166,0.229431461470944,0.0010033512200203353,0.00010465724751439037,0.025369764432740763,0.018518518518518517,0.0017174753112924003,0.00042625745950554135,
2005-05-31,1.2307995557785034,1.8176862001419067,,0.7052186131477356,0.009225092121066666,0.7976389771867826,0.8015389808943124,0.13452613508382963,0.1550051198981549,0.0919836267853048,0.14727323391670935,,0.022925264201898762,0.7369196793805967,0.29537734855155867,0.004843084176152111,0.040600894603070516,0.22721591509913133,0.0009930486593843098,0.00010517458981909971,0.02465057724011782,0.018433179723502304,0.0017152658662092624,0.00042780565465910754,
2005-06-30,1.2091021537780762,1.7902858257293701,,0.6969126462936401,0.009020386022861206,0.8165265135793663,0.7793624760450277,0.12791649981899633,0.15287013467925112,0.09314022445833359,0.150317173485055,,0.023009664543625796,0.7538635176363688,0.29924887839746644,0.004899318980009275,0.040217981385467914,0.21897170322160564,0.0009673050423373075,0.00010252834498224877,0.024214247466498084,0.01788908716821859,0.0017313020122370422,0.0004299226139294927,
2005-07-31,1.2124004364013672,1.7582108974456787,,0.6834803223609924,0.008893631966266732,0.828020194015905,0.7760360273683665,0.12893576801998832,0.1543329004181184,0.09435030642956357,0.15278838630147765,,0.023068051561685197,0.7568303772654095,0.2982048077738648,0.004956383957306851,0.040225260476606975,0.22173440195154423,0.0009775171065493646,0.00010205331468468466,0.024024024024024024,0.01783166846200499,0.0017793594306049821,0.00043161122281908305,0.34499412302253485
2005-08-31,1.234095573425293,1.8033939599990845,,0.6956037878990173,0.009037505523812571,0.8413259692224186,0.7977662641986016,0.1323434065639339,0.15696369050051545,0.09293680099706825,0.15723270110175622,,0.022737608240301296,0.7448789730436933,0.30741800710088524,0.005063547380551438,0.04199475065616798,0.22101401087221595,0.000962000962000962,0.00010071406666681092,0.02426595540441994,0.01779359406449404,0.0018433179723502304,0.0004344048653344917,0.3521126866979135
2005-09-30,1.2028049230575562,1.7646021842956543,,0.6930967569351196,0.008813678900662472,0.8599931537696351,0.7730962824026253,0.12911889116275724,0.15286312583965667,0.09298000830862692,0.15784074458702688,,0.022763487208129637,0.7440476290788715,0.30669201140571756,0.004830451064448298,0.04068348263238012,0.21810726979858625,0.0009688983854808117,9.721952167995334e-05,0.024395598361925803,0.01786990736884183,0.0018885741265344666,0.00043725404459991256,0.3382835507552274
2005-10-31,1.1988970041275024,1.7687844038009644,,0.700721800327301,0.008588113870086955,0.8459520778881048,0.775434234345161,0.12560920089888222,0.15398829788444812,0.09296272221223363,0.1492760139801055,,0.022202486227198417,0.7429420747341305,0.302452899836432,0.004797543601454841,0.04049566656326892,0.21593608096285066,0.000957762688806511,9.881422924901186e-05,0.024551927602233747,0.018271514861392942,0.0018409425212215706,0.00043706293706293706,0.3294892822799697
2005-11-30,1.1804981231689453,1.7309123277664185,,0.704820990562439,0.008352823169091902,0.8575593674721088,0.7610929329822228,0.12398331590480095,0.14855529642708967,0.09471939482261657,0.15509887002724868,,0.021805494694526435,0.7380073696853332,0.3016136310275657,0.0046680981901859675,0.04086469586710743,0.21536871491397788,0.000981257996228529,9.99000999000999e-05,0.02428422203670128,0.018566654078496354,0.0019359210601720045,0.0004398504508467121,0.32273680674229427
2005-12-31,1.184104561805725,1.7206965684890747,,0.682593822479248,0.0084760126423681,0.8608815473645007,0.7599361837571519,0.12600012484944317,0.14832393721790346,0.09408223043334625,0.1582278438035428,,0.0222370463165481,0.7407407276587887,0.3080809716789512,0.004709871729012194,0.040821325492469605,0.21739130885479366,0.0010005502904459967,0.00010197629867662847,0.024433749003962897,0.018875047350704246,0.0019453361029992775,0.000437636761487965,0.3218849641654574
2006-01-31,1.2148454189300537,1.7785998582839966,,0.686294674873352,0.008524422647784321,0.8781944257749179,0.7821666254072906,0.1317453587627212,0.15061374783369283,0.09578085102768098,0.16542050243644293,,0.022779042488426868,0.7558579248680498,0.31845106424721126,0.004834888513015784,0.04287613094210494,0.21473051021575218,0.0010547632921000972,0.0001068935705396309,0.0257036378711351,0.019227072337473613,0.0019002375296912114,0.0004415011037527594,0.3359650557586276
2006-02-28,1.1930042505264282,1.7542012929916382,,0.6630420088768005,0.008636324312058113,0.8795848760953121,0.7628347094827086,0.12660310810137776,0.14828434647969344,0.09541711638069844,0.16260162349481314,,0.022598870056497175,0.7616146440218038,0.315427561377198,0.00471386821380747,0.04212565979027,0.2130969419197962,0.001049582255499993,0.0001083118560653899,0.025621973845147274,0.019368583755803227,0.0019342359767891683,0.000445632798573975,0.3436898519774296
2006-03-31,1.2115044593811035,1.7377101182937622,,0.6139112114906311,0.008491847672040219,0.856604418259383,0.7666948078471029,0.12828736243905722,0.1526368043765231,0.09203018441477126,0.16229814228916817,0.46142486118653064,0.02245777943634181,0.7482229432161532,0.3093580746783765,0.0045987583997898224,0.042656655127491235,0.21383514026395153,0.0010372475309817872,0.00011067210934231478,0.0257599177707703,0.019615535680252642,0.0019051246970626149,0.0004361098996947231,0.3465844201184532
2006-04-30,1.2635995149612427,1.8259837627410889,,0.6360109448432922,0.008785802167292339,0.8955758259027706,0.8074935514935238,0.1361563062387206,0.1629327952874891,0.0906289617586466,0.16689476086319005,0.4776233617191555,0.022271218419428595,0.7624857305611817,0.3271716059966193,0.004806074709469205,0.04445630048296775,0.22348367142246373,0.0010840461280682992,0.00011411877736440678,0.026679473921451348,0.019372336704608445,0.0019451469509607843,0.0004222972972972973,0.3617159755710218
2006-05-31,1.2816076278686523,1.8716076612472534,0.752785325050354,0.6356067061424255,0.008886519246847968,0.9083476709685167,0.8211528843939107,0.13838915350514253,0.16436554599225195,0.0886367697675256,0.1487873785230592,0.4353125611367954,0.02166377823452405,0.6397134096419207,0.32546786105904096,0.00488066768987712,0.0453947083606793,0.22148394896374252,0.0010670308882126888,0.00010786671760840948,0.02624947454789089,0.018986140777760813,0.0019516383446428456,0.0004156103068920893,0.3643119983635812
2006-06-30,1.2782983779907227,1.8490097522735596,0.7427765130996704,0.6100164651870728,0.00873438744570412,0.8971023917681314,0.8175946720238563,0.1390201835781931,0.16074069338984373,0.08898380561201442,0.1405718453057635,0.4626416889146555,0.02183167761898266,0.6337135817686232,0.31974419878627985,0.004531653638001113,0.04498223019674835,0.22643901171772043,0.0010678512446196011,0.00010913456291607552,0.02625981372185057,0.01889287727629608,0.0019245942922575842,0.0003972036706429056,0.35812771015104056
2006-07-31,1.277400255203247,1.8682161569595337,0.7658727169036865,0.6193100810050964,0.008732861595883285,0.8844861326675214,0.8128099170350596,0.13885031663456524,0.16247481803480768,0.09139932377247445,0.14423354539698627,0.4604051710927782,0.021542439453799758,0.6715916890387575,0.32429627242500053,0.004700352526439483,0.04487725878670274,0.22778004841360033,0.0010616274611610812,0.00011020254991911843,0.026442434264611153,0.019550341547772163,0.0019416720944365595,0.00043084877208099956,0.3609065825656378
2006-08-31,1.2809016704559326,1.9030944108963013,0.7633005380630493,0.6560819149017334,0.008520790685065798,0.9055510096572152,0.8124136485672708,0.13797099832183637,0.15820531977940672,0.09169684674907737,0.1390221188908947,0.4686035475655665,0.02151648081960667,0.6825938411030529,0.32448569186800624,0.004636283502623898,0.04538852662942523,0.23045722608511993,0.0010524653731569169,0.00010984182776801405,0.026643929451073703,0.019685039665718374,0.0018527095877721167,0.0004175365344467641,0.3641262813707345
2006-09-30,1.2662074565887451,1.8717128038406372,0.7464914917945862,0.6532105207443237,0.00847745004884145,0.8953353293694385,0.7984031571377285,0.13627133926303536,0.15290987101306566,0.09147456872888703,0.12997478535572332,0.46234223191275,0.021874658135452085,0.6633498940006058,0.3190505063551791,0.004665702381639732,0.04493170276282734,0.23285598540297545,0.0010679424964068402,0.00010858116755081497,0.026638961106531456,0.019935806981380526,0.0019461689016606223,0.0004362621155666439,0.3599452998318403
2006-10-31,1.2766989469528198,1.9082876443862915,0.7750135660171509,0.6715014576911926,0.00856237684871059,0.8915039286882558,0.8041817487748812,0.1385214223672434,0.15295665594029798,0.09306394169871231,0.13583634079664408,0.46882327627159376,0.022304004024086662,0.6898930833691153,0.33012015534199435,0.004901960784313725,0.04541222913579494,0.2341920385168287,0.0010809057705352635,0.00011009457597138573,0.027320164535457468,0.020104542948435708,0.0020032854174295857,0.0004540913732505814,0.3618206940052968
2006-11-30,1.325100064277649,1.9664137363433838,0.7885813117027283,0.6838074326515198,0.008644536630030227,0.8758868128864226,0.8350730755439477,0.1463678828628125,0.16254084153005804,0.09122423004413419,0.14042379467766103,0.46168054066203756,0.022446185931968732,0.6913239121317482,0.3477293402682926,0.005174108645386366,0.04762811898417789,0.2367816647401089,0.0010871810511456177,0.00010922515207789119,0.027942328442807626,0.020197940494881286,0.0019830253082031516,0.0004556223700349982,0.3820877422674289
2006-12-31,1.3198009729385376,1.9592092037200928,0.7888302206993103,0.7050197124481201,0.008404773674447242,0.8585901718406929,0.8199409896404426,0.1459619629953038,0.16032835803551523,0.09302325581395349,0.14288164091724592,0.469263247446706,0.022706629864020424,0.7091695708837499,0.34473248881364976,0.005275931388740649,0.048072300634526714,0.2371466395183411,0.0010905838957155775,0.00011134989235270905,0.02774310031347299,0.02044153796871574,0.0018795226443819033,0.0004470272686633885,0.3901068847014499
2007-01-31,1.3023037910461426,1.9634021520614624,0.7756748795509338,0.6896076202392578,0.008282259546900905,0.8509190030078233,0.8035355299707662,0.14384143334423896,0.16013322851997455,0.09097111414490054,0.13886381347485247,0.4716313607849968,0.02272468982450659,0.712758376364375,0.3348401110656157,0.005112735920667714,0.046373587377604275,0.23523877135966342,0.0010822042593165904,0.00011072725422685613,0.028860027589122445,0.02051702842763334,0.0019347224823396349,0.00046667910080872433,0.3814901029411992
2007-02-28,1.322891354560852,1.9640191793441772,0.7870917320251465,0.701311469078064,0.008422470914902084,0.8546278288137855,0.8202772547384495,0.14293678010698693,0.16308424467644744,0.08957924980658777,0.13837383141310944,0.47258980611814094,0.022719011867196253,0.7107320814747655,0.3386960082876798,0.005195884677935781,0.046901013695176866,0.23758611872576516,0.0010768899701607355,0.000109598647398568,0.029415226720117614,0.02080732358355159,0.0019386231255825246,0.00047036688617121356,0.39006124559271577
2007-03-31,1.3358982801437378,1.9525147676467896,0.8093234300613403,0.7146941423416138,0.008488243958265444,0.8663259309901817,0.8239267972294965,0.1432459543976736,0.16457654432356056,0.0909338932061652,0.13810819838301971,0.48661798905826986,0.023231502904824074,0.7221781200538409,0.3457814709025042,0.005397236650412476,0.04775093243047426,0.24078979759048538,0.00107254710166796,0.00011012003083360864,0.030980853949496328,0.02082248762576586,0.0019446551892762902,0.00048376950934008215,0.3985651554058632
2007-04-30,1.3652063608169556,2.0,0.8298754692077637,0.7412898540496826,0.008378016042949604,0.9012257091991522,0.8290499063136746,0.1493049847662286,0.16818595125960303,0.09115354821525422,0.1417977118604817,0.49312096730294724,0.02440869820586608,0.7342143967712312,0.36077638543057616,0.005530055797567691,0.048522491934559125,0.24882431025964602,0.0010746332954898524,0.0001098635471141346,0.030959753053263685,0.021155066433593803,0.0019888228254321206,0.0004969931972236087,0.41276263243563477
2007-05-31,1.3456052541732788,1.9798059463500977,0.8284317851066589,0.7376807332038879,0.008213552361396304,0.9344921473480805,0.8162598702096862,0.14471780348512076,0.1658044852199217,0.09310553122201098,0.14068060866752452,0.5210775759200595,0.02466334446368864,0.762776512587219,0.35326951921094374,0.005384449673848726,0.047645137653797215,0.2465483093266921,0.0010736410698115053,0.00011339282174714863,0.030587586814610594,0.02184360040770099,0.0019406171622145824,0.0005325948087999589,0.4122521420273767
2007-06-30,1.3536012172698975,2.008314371109009,0.8481764197349548,0.7713074088096619,0.0081195190830256,0.9394081955744628,0.8186655489067928,0.14628009205282358,0.16961226308877858,0.09272137358814639,0.14191039775948047,0.5187798228076014,0.024673082411016747,0.7685804227032537,0.359092208092636,0.00548937810864221,0.04711980243561839,0.23557126665700637,0.0010851165443912607,0.00011080210117140761,0.03158260419501039,0.02165439569925515,0.0019400523354694355,0.0005217845030002609,0.4345181295609313
2007-07-31,1.3672035932540894,2.029385566711426,0.8520064949989319,0.7616726756095886,0.008444519637412407,0.9373828286549721,0.8324315151924114,0.14838997228202636,0.171438362525064,0.09101251264079553,0.13994038984820403,0.5360493242101642,0.024753701407532493,0.7800312343229782,0.3604902759338441,0.0054179983763200665,0.0487662135326317,0.23207240576905455,0.0010864369185906372,0.00010853521342326211,0.03378378334839559,0.02210433162905865,0.001946775231705345,0.0005153045514689671,0.43502847653469445
2007-08-31,1.3642005920410156,2.017186403274536,0.8165265321731567,0.7027900815010071,0.00863781661049129,0.946880020552625,0.8277460740415917,0.14502632413890204,0.17192469145771652,0.09067004936122673,0.14036466734579411,0.5093724601155599,0.024645717343112997,0.7722007977909368,0.35718112377523814,0.005384159925718048,0.049244104942782356,0.24301337925184652,0.0010671219998429017,0.00010576973927759268,0.030748417062471917,0.0215633423180593,0.0019415591179510199,0.0004664614130159361,0.41960390621522
2007-09-30,1.4264928102493286,2.046203374862671,0.8858965039253235,0.7571169137954712,0.008715356620341732,1.0042176959351525,0.8598452370250732,0.15538807823404208,0.1856596504150259,0.09151642681529334,0.1455116887305237,0.5452562729988943,0.025268477087092404,0.8320159710096974,0.37870181506370965,0.0056989798429545645,0.051837643513373485,0.24924601710675942,0.0010972251000420969,0.00010996865893220432,0.03146435129831078,0.022172949752399918,0.0020022425018254696,0.0005066882916347383,0.42707665225905034
2007-10-31,1.4471989870071411,2.079780340194702,0.9317927956581116,0.7723796963691711,0.008666262286935322,1.0563008602284583,0.8624407050733397,0.15743568839151725,0.18624747769299707,0.09401235368174467,0.15396695331909088,0.5759705185988672,0.025527135484075775,0.8580008250039404,0.3994727037722672,0.005779344663092319,0.05383000581742883,0.25290844738613283,0.0011127307495169326,0.00011003763523534031,0.031618552958850854,0.023014959319700334,0.0020733553213947518,0.0005105948429920858,0.43635731099368025
2007-11-30,1.469594120979309,2.0566821098327637,0.8855043053627014,0.7652280330657959,0.008947744997186423,0.999600212727344,0.8833142057229515,0.15655086922358338,0.18021914675469639,0.0917767995964039,0.14727540583477333,0.5630947668538434,0.02534532894668145,0.8526603402120254,0.4073983382188775,0.0058377115130456405,0.05582070613372128,0.2615062842376011,0.0010875712590177342,0.00010671789125446881,0.03279441179940294,0.023668639053254437,0.0019970842131675306,0.000489763922071577,0.42229729185494486
2007-12-31,1.4601097106933594,1.9866102933883667,0.874278724193573,0.7659900188446045,0.008956560558292638,1.002405754787715,0.8833922499637739,0.15483471613773192,0.18398586262805589,0.0918020776845806,0.14706963772087336,0.565834886264841,0.02548095368114651,0.8599931537696351,0.40623983323872204,0.005827505620231517,0.05508731376216194,0.2598752565261199,0.0010794939503140245,0.0001057093583132255,0.033582966237425155,0.024301335672396222,0.002031199189801456,0.0005002251074045956,0.4093160369993317
2008-01-31,1.4865025281906128,1.9906044006347656,0.8954154849052429,0.787587583065033,0.009411676174059427,0.9987017104444031,0.9253261433452219,0.1571215323760778,0.1849386051860187,0.09248469262159709,0.13423539122971956,0.5706133907841597,0.025436231901073643,0.8556515934794854,0.4130183317021572,0.00576601535046738,0.05718043091016032,0.2770083182989831,0.001062450894718016,0.00010857880732542193,0.03222999278788995,0.024813896251401995,0.0021938965914661654,0.0005248517159357974,0.4010427119690334
