date,longs,shorts,carry_gross,carry_net,turnover,bm_gross,bm_net
2009-09-30,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",0.008776777620171155,0.008776777620171155,0.0,0.026575973045458764,0.026575973045458764
2009-10-31,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.0011343875754478558,-0.0011343875754478558,0.0,-0.000456955561885648,-0.000456955561885648
2009-11-30,"BRL,HUF,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.01117816025705233,-0.01117816025705233,0.0,0.018372225698218315,0.018372225698218315
2009-12-31,"BRL,HUF,IDR,RON,ZAR","CAD,CHF,CLP,JPY,SEK",0.011769779245404496,0.011729779245404496,0.1,-0.015454472069636016,-0.015454472069636016
2010-01-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",0.003674928507835809,0.003634928507835809,0.1,-0.012608219841618511,-0.012608219841618511
2010-02-28,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.0063675441551822925,-0.0063675441551822925,0.0,-0.00029277178518226864,-0.00029277178518226864
2010-03-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",0.014514919900401088,0.014514919900401088,0.0,0.012898582032472667,0.012898582032472667
2010-04-30,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",0.007056038925492712,0.007056038925492712,0.0,-0.0011776877371347228,-0.0011776877371347228
2010-05-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.00720213043045447,-0.00720213043045447,0.0,-0.05166678936268492,-0.05166678936268492
2010-06-30,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CLP,JPY,SEK",-0.0033576466409562748,-0.0033576466409562748,0.0,-0.0009482949743511204,-0.0009482949743511204
2010-07-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,GBP,JPY,SEK",0.003494881603141632,0.003454881603141632,0.1,0.04832115765273967,0.04832115765273967
2010-08-31,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,GBP,JPY,SEK",0.0017856057189684195,0.0017856057189684195,0.0,-0.010468740477642529,-0.010468740477642529
2010-09-30,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,GBP,JPY,SEK",0.0019199863956124719,0.0019199863956124719,0.0,0.05052504022004434,0.05052504022004434
2010-10-31,"BRL,IDR,RON,TRY,ZAR","CHF,CZK,GBP,JPY,SEK",0.0036328237727938566,0.0035928237727938564,0.1,0.004392050843158879,0.004392050843158879
2010-11-30,"BRL,IDR,RON,TRY,ZAR","CAD,CHF,CZK,GBP,JPY",-0.000388303647473158,-0.000428303647473158,0.1,-0.028016481727345485,-0.028016481727345485
2010-12-31,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",-0.004477563094822453,-0.004557563094822453,0.2,0.02685032330294097,0.02685032330294097
2011-01-31,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",-0.006602126732429393,-0.006602126732429393,0.0,0.0012489800025376186,0.0012489800025376186
2011-02-28,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",0.0015176460066652683,0.0015176460066652683,0.0,0.00898936795672305,0.00898936795672305
2011-03-31,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",0.011362340882961553,0.011362340882961553,0.0,0.017828312760554795,0.017828312760554795
2011-04-30,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",-0.0074791873035842775,-0.0074791873035842775,0.0,0.040442951203529545,0.040442951203529545
2011-05-31,"BRL,IDR,INR,RON,TRY","CAD,CHF,CZK,GBP,JPY",-0.0033208343738323817,-0.0033608343738323818,0.1,-0.019350851334154383,-0.019350851334154383
2011-06-30,"BRL,IDR,INR,RON,TRY","CAD,CHF,CZK,GBP,JPY",-0.00073401154683986,-0.00073401154683986,0.0,0.0019100143604695453,0.0019100143604695453
2011-07-31,"BRL,IDR,INR,RON,TRY","CAD,CHF,CZK,GBP,JPY",-0.008827957820144797,-0.008827957820144797,0.0,0.00990665648603029,0.00990665648603029
2011-08-31,"BRL,IDR,INR,RON,TRY","CAD,CHF,CZK,GBP,JPY",-0.00206959996704006,-0.00206959996704006,0.0,-0.015485793788236064,-0.015485793788236064
2011-09-30,"BRL,HUF,IDR,INR,RON","CAD,CHF,CZK,GBP,JPY",-0.014878910967180609,-0.014918910967180609,0.1,-0.07497892600466147,-0.07497892600466147
2011-10-31,"BRL,HUF,IDR,INR,RON","CAD,CHF,CZK,GBP,JPY",0.004261635515868469,0.004261635515868469,0.0,0.04648623282486251,0.04648623282486251
2011-11-30,"BRL,HUF,IDR,INR,RON","CAD,CHF,CZK,GBP,JPY",-0.006108466954421899,-0.006108466954421899,0.0,-0.057571652048496486,-0.057571652048496486
2011-12-31,"BRL,HUF,IDR,INR,RON","CAD,CHF,CZK,GBP,JPY",0.002340160455233665,0.002340160455233665,0.0,-0.00828953590330424,-0.00828953590330424
2012-01-31,"BRL,HUF,IDR,INR,RON","CHF,CZK,EUR,GBP,JPY",0.0050501378301182655,0.005010137830118265,0.1,0.03426405057234085,0.03426405057234085
2012-02-29,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",0.015793804804791534,0.015713804804791533,0.2,0.022676920648574638,0.022676920648574638
2012-03-31,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",-0.010941632453580478,-0.010941632453580478,0.0,-0.018680557917328557,-0.018680557917328557
2012-04-30,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",-0.004131692278615283,-0.004131692278615283,0.0,0.0018425647429607572,0.0018425647429607572
2012-05-31,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",-0.004566399322320475,-0.004566399322320475,0.0,-0.06092088288575436,-0.06092088288575436
2012-06-30,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",0.004048916657397774,0.004048916657397774,0.0,0.013250749007777719,0.013250749007777719
2012-07-31,"BRL,HUF,IDR,INR,TRY","CAD,CHF,CZK,GBP,JPY",0.005806740408553233,0.005806740408553233,0.0,0.012423059357878227,0.012423059357878227
2012-08-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",-0.007910493179960896,-0.007950493179960896,0.1,0.0034007604344625042,0.0034007604344625042
2012-09-30,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0020895302992448486,0.0020895302992448486,0.0,0.02313643596665695,0.02313643596665695
2012-10-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.002202549883876552,0.002202549883876552,0.0,-0.005963322409570146,-0.005963322409570146
2012-11-30,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0032421962025448075,0.0032421962025448075,0.0,0.000592245627797352,0.000592245627797352
2012-12-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0005093268751215634,0.0005093268751215634,0.0,0.01118313966948516,0.01118313966948516
2013-01-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.014793336607439717,0.014793336607439717,0.0,0.0022142020257781914,0.0022142020257781914
2013-02-28,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.0106718561991374,0.0106718561991374,0.0,-0.013595064130795125,-0.013595064130795125
2013-03-31,"BRL,HUF,IDR,INR,TRY","CHF,CZK,EUR,GBP,JPY",0.002479328765359296,0.002479328765359296,0.0,-0.0105602357198836,-0.0105602357198836
2013-04-30,"BRL,IDR,INR,RON,TRY","CHF,CZK,EUR,GBP,JPY",0.00454946941451617,0.00450946941451617,0.1,0.010156711864266938,0.010156711864266938
2013-05-31,"BRL,IDR,INR,RON,ZAR","CHF,CZK,EUR,GBP,JPY",-0.011105990904912287,-0.011145990904912287,0.1,-0.029503687278591446,-0.029503687278591446
2013-06-30,"BRL,IDR,INR,RON,ZAR","CHF,CZK,EUR,GBP,JPY",-0.012812521510147218,-0.012812521510147218,0.0,-0.016129888024167042,-0.016129888024167042
